Title,Content,SKU,"Product Type",parent_id,"Regular Price",Permalink,Types,Periods,ajc_p_status,ajc_p_ringsize,ajc_p_resizeable
"Diamond & 18ct Gold Pendant on Chain","This pendant has earrings to match which are listed in the earrings section. It is in very good condition with a good bright diamond which is 40 points.",944D,simple,0,750,http://www.antiquejewellerycompany.com/shop/diamond-18ct-gold-pendant-on-chain/,"Lockets &amp; Pendants","Modern (1960s onwards)",sold,,
"Diamond, Natural Pearl & Rock Crystal Edwardian Heart Pendant","A fabulous diamond set heart-shaped pendant which has a natural bouton pearl in the centre with diamonds radiating outwards. This piece embodies the best of the Belle Epoque period (1910-1920).",947D,simple,0,3500,http://www.antiquejewellerycompany.com/shop/diamond-natural-pearl-rock-crystal-edwardian-heart-pendant/,"Lockets &amp; Pendants","Edwardian (1901-1914)",available,,
"Edwardian Natural Pearl & Rose Diamond Pendant on Chain","A pretty drop 18ct gold pendant which was made circa 1910 and has a large natural pearl in the centre which is surrounded by rose cut diamonds. It is very pretty on the neck as the diamonds compliment the pearl perfectly.",941D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/edwardian-natural-pearl-rose-diamond-pendant-on-chain/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Edwardian Gold & Moonstone Round Drops Necklace","Always popular these moonstone necklaces look so pretty on the neck. This example is particularly nice as the moonstones are graded well around the neck. It was made circa 1910 when moonstones were very in vogue and the style has not dated at all.",437D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/edwardian-gold-moonstone-round-drops-necklace/,Necklaces,"Edwardian (1901-1914)",sold,,
"Georgian Brown Agate & Gold Bracelet","This bracelet matches a necklace that is listed in the necklace section. It was made circa 1820 and is 15ct gold and set with lovely brown/ orange colour agates which were probably sourced from Scotland. It was made circa 1820.",948D,simple,0,975,http://www.antiquejewellerycompany.com/shop/georgian-brown-agate-gold-bracelet/,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,
"Vauxhall Glass Burgundy Colour Regency Bracelet","What a beautiful colour this bracelet is. It is a subtle wine red with a purply flash and looks fabulous at night. It was made circa 1820. It is backed in base metal with metal hollow rods on either side to take the elastic. The glass is hand cut faceted pieces which are unevenly cut which makes it all the more charming.",945D,simple,0,975,http://www.antiquejewellerycompany.com/shop/vauxhall-glass-burgundy-colour-regency-bracelet/,"Bracelets &amp; Bangles","Georgian (1714-1830)",available,,
"Georgian Brown Agate & Gold Necklace","A Georgian agate necklace which was made circa 1820. It is gold and in good condition with lovely figured different brown agates. It has a bracelet to match which is in the bracelet section.",948D,simple,0,2500,http://www.antiquejewellerycompany.com/shop/georgian-brown-agate-gold-necklace/,Necklaces,"Georgian (1714-1830)",sold,,
"French 18ct Gold Regency Chain","A very delicate and pretty French Regency period chain necklace. It is 18ct gold and was made circa 1820.",479B,simple,0,675,http://www.antiquejewellerycompany.com/shop/french-18ct-gold-regency-chain/,Necklaces,"Georgian (1714-1830)",sold,,
"Double Drop Aquamarine 15ct Gold Edwardian Necklace","This necklace has two unequal drops which have been set with well two matched and good colour aquamarines. They have been complimented with small rubies. It was made circa 1910-20 and is 15ct gold.",347D,simple,0,2250,http://www.antiquejewellerycompany.com/shop/double-drop-aquamarine-15ct-gold-edwardian-necklace/,Necklaces,"Edwardian (1901-1914)",sold,,
"Victorian Gold & Citrine Drop Brooch","A good quite large Victorian gold brooch which has been set with two large citrines.  It was made circa 1860 and would have been worn as a Corsage ornament in the centre of a dress.",119B,simple,0,675,http://www.antiquejewellerycompany.com/shop/victorian-gold-citrine-drop-brooch/,Brooches,"Victorian (1839-1901)",available,,
"Georgian Silver & Paste Stomacher Brooch Pendant","This is a large piece which was probably part of a suite of jewellery. It has survived over the years remarkably well. It was made circa 1780-1800. Georgian Paste jewellery is very collectable as it is not only beautiful but has a subtle quality about it that cannot be reproduced, and it looks terrific when worn!",940D,simple,0,975,http://www.antiquejewellerycompany.com/shop/georgian-silver-paste-stomacher-brooch-pendant/,"Brooches|Lockets &amp; Pendants","Georgian (1714-1830)",sold,,
"Diamond 18ct Gold Stud Earrings","18ct yellow gold and diamond earrings, each earring set with a lively 40pt diamond.",943D,simple,0,975,http://www.antiquejewellerycompany.com/shop/diamond-18ct-gold-stud-earrings/,Earrings,"Modern (1960s onwards)",sold,,
"Victorian Black Enamel & Rose Diamond Buckle Ring","A smart and unusual Victorian buckle ring which looks contemporary but you won't see it anywhere else! It is 18ct gold with black enamel on the buckle and small rose diamond detail.",223D,simple,0,750,http://www.antiquejewellerycompany.com/shop/victorian-black-enamel-rose-diamond-buckle-ring/,Rings,"Victorian (1839-1901)",available,"UK R, US 8 ⅝, French 59, Japanese 17",
"Victorian Engraved 18ct Gold Buckle Ring","A lovely Victorian buckle ring which looks as eye catching today as it did 150 years ago. It is beautifully engraved and in good condition.",838B/OJ,simple,0,675,http://www.antiquejewellerycompany.com/shop/victorian-engraved-18ct-gold-buckle-ring/,Rings,"Victorian (1839-1901)",sold,"UK O ½, US 7 ¼, French 56, Japanese 14 ½",
"Victorian Diamond Set 18ct Gold Buckle Ring","This is a smart buckle ring. It is set with diamonds for the notches on the belt part. It was made circa 1880 and is 18ct gold.",J/J,simple,0,825,http://www.antiquejewellerycompany.com/shop/victorian-diamond-set-18ct-gold-buckle-ring/,Rings,"Victorian (1839-1901)",available,"UK T, US 9 ¾, French 61, Japanese 19 ½",
"Turquoise & Pearl Edwardian 15ct Gold Bangle","I love pieces such as this pretty bangle. It is 15ct gold and was made circa 1910. It is set with small turquoise and natural split pearls in flower motifs which literally mean ""Forget me not"". ",346D,simple,0,675,http://www.antiquejewellerycompany.com/shop/turquoise-pearl-edwardian-15ct-gold-bangle/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"Edwardian Pearl Flower Clusters 15ct Gold Bangle","This 15ct gold bangle came together with the turquoise flower cluster bangle which is listed in this section. It is set with natural split pearls in a pretty flower cluster design. It was made circa 1910.",245D,simple,0,675,http://www.antiquejewellerycompany.com/shop/edwardian-pearl-flower-clusters-15ct-gold-bangle/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"Emerald & Diamond White Gold Bracelet","This is a good looking bracelet. It is 18ct white gold and is set with square cut emeralds and diamonds. It was made in the 1970s.",954A,simple,0,1750,http://www.antiquejewellerycompany.com/shop/emerald-diamond-white-gold-bracelet/,"Bracelets &amp; Bangles","Modern (1960s onwards)",sold,,
"9ct Gold Wide Gate Bracelet with Padlock Clasp","A good wide gate bracelet which has been engraved on some parts and left plain gold on others, which is a good contrast. It was made circa 1920.",922D,simple,0,975,http://www.antiquejewellerycompany.com/shop/9ct-gold-wide-gate-bracelet-withpadlock-clasp/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",available,,
"Two Stone Diamond Drop French Earrings","A pretty pair of every day diamond drop earrings. The diamonds are a very bright good colour. They were made in France circa 1900-1910.",929D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/two-stone-diamond-drop-french-earrings/,Earrings,"Edwardian (1901-1914)",sold,,
"Gold Heart Shape Locket with Swallow Motif","The swallow is a bird that chooses a mate for life. It is also a symbol for love and loyalty to the family. So this would make a lovely present to a loved one. It is 9ct gold and the swallow is set with seed pearls and small garnets with two flowers suspended from it's beak. It was made circa 1910.",,simple,0,,http://www.antiquejewellerycompany.com/shop/gold-heart-shape-locket-with-swallow-motif/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Onyx Beaded Necklace with Onyx & Gold Clasp","A good graded sardonyx bead necklace which has a sardonyx bead clasp with gold fittings. It was made circa 1880 in England.",881D,simple,0,750,http://www.antiquejewellerycompany.com/shop/onyx-beaded-necklace-with-onyx-gold-clasp/,Necklaces,"Victorian (1839-1901)",sold,,
"Green & White Paste Silver Edwardian Pendant","This is a really pretty and romantic pendant. The green and white pastes are a representation of a diamond and green garnet piece. In the Edwardian period a lot of copies of the real thing were made in silver and paste. These pieces are valuable in their own right today as they are beautifully made. The pieces are hand finished and all the pastes are hand set. They are also much cheaper, but still look the part.",285D,simple,0,675,http://www.antiquejewellerycompany.com/shop/green-white-paste-silver-edwardian-pendant/,"Lockets &amp; Pendants","Edwardian (1901-1914)",available,,
"Diamond Fox Head Pin","A lovely stock pin of a fox head which is studded with rose diamonds and has tiny cabochon ruby eyes. It was made circa 1910.",354C,simple,0,675,http://www.antiquejewellerycompany.com/shop/diamond-fox-head-pin/,"Men's Jewellery>Tie Pins","Edwardian (1901-1914)",sold,,
"18ct & Platinum Diamond Cluster Ring","A lively diamond cluster ring which has a very bright centre stone. It was made circa 1920-30.",927D,simple,0,675,http://www.antiquejewellerycompany.com/shop/18ct-platinum-diamond-cluster-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"UK M, US 6, French 52 ¾, Japanese 12",
"Diamond Shape Diamond Art Deco Ring","A pretty ring which is set with small diamonds in a diamond shape top. It is 18ct gold with a platinum top and was made circa 1920-30.",926D,,0,675,http://www.antiquejewellerycompany.com/shop/diamond-shape-diamond-art-deco-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"UK Q ½, US 8 ¼, French 58 ¼, Japanese 16 ½","Art Deco (1920 - 1935)"
"Diamond & Sapphire Edwardian Cluster Ring","A pretty ring which has a good blue sapphire in the centre which is surrounded by small bright diamonds set in platinum. It was made circa 1910, and has an 18ct white gold shank.",927D,,0,975,http://www.antiquejewellerycompany.com/shop/diamond-sapphire-edwardian-cluster-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"UK L ½, US 5 ¾, French 52 ¼, Japanese 11 ½",
"Ruby & Diamond Oval Cluster Ring",,925D,simple,0,1150,http://www.antiquejewellerycompany.com/shop/ruby-diamond-oval-cluster-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,,
"Georgian Rose Cut Diamond Cluster Ring","An understated old mine cut Georgian diamond ring made around 1810. It has a dark subtle quality about it. The top is silver and the shank is gold, silver brings out the life in the diamonds.",180D,simple,0,875,http://www.antiquejewellerycompany.com/shop/georgian-rose-cut-diamond-cluster-ring/,Rings,"Georgian (1714-1830)",sold,"UK N ½, US 6 ¾, French 54 ¾, Japanese 13 ½",
"Red Enamel & Diamond Heart Charm","A beautiful 18ct gold heart which has been enamelled in strawberry red and set with a diamond. It was made circa 1910.",,simple,0,,http://www.antiquejewellerycompany.com/shop/red-enamel-diamond-heart-charm/,Charms,"Edwardian (1901-1914)",sold,,
"Onyx & Diamond Art Deco Earstuds","A pair of Art Deco onyx and diamond square stud earrings. The diamonds are a mixture of baguette and round cuts which make a good contrast with the diamond shaped onyx plaques.",921D,simple,0,2250,http://www.antiquejewellerycompany.com/shop/onyx-diamond-art-deco-earstuds/,Earrings,"Art Deco (1920-1935)",sold,,
"Sapphire & Diamond Cluster Earstuds","White gold, sapphire and diamond cluster earrings. Mid blue sapphires are surrounded by good white diamonds. They were made between 1920-30.",932D,simple,0,1500,http://www.antiquejewellerycompany.com/shop/sapphire-diamond-cluster-earstuds/,Earrings,"Art Deco (1920-1935)",sold,,
"Victorian 18ct Gold Eagle Vinaigrette Locket","A rare 18ct gold vinaigrette locket which is surmounted by an eagle and mounted with a shield shape bloodstone. The grille inside is beautifully incised. It was made circa 1860.",989C,simple,0,1250,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-eagle-vinaigrette-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
"Two Colour Gold Double Disk Drop Earrings","A good pair of drop earrings which are two colour 9ct gold, and were made in the 1950s.",29C,simple,0,675,http://www.antiquejewellerycompany.com/shop/two-colour-gold-double-disk-drop-earrings/,Earrings,"Mid-Century (1950s)",sold,,
"Berlin Iron Seal Ring","An extraordinary and rare seal which was made in Berlin circa 1815. It has a moor's head, which is most unusual and decorated sides.

The roots of Berlin Iron Jewellery can be traced back to the establishment of the Königliche Eisengiesserei bei Berlin or Royal Berlin Foundry in 1804. The Royal Berlin Foundry started with the production of iron goods such as vases, knife stands, candelabra, bowls, plaques and medallions, as well as more commercial articles such as fences, bridges and garden furniture. The first jewellery items, such as long chains with cast links, were produced in 1806. Later, necklaces consisting of medallions and joined with links and wirework mesh were manufactured. The production of iron jewellery reached its peak between 1813 and 1815, when the Prussian royal family urged all citizens to contribute their gold and silver jewellery towards funding the uprising against Napoleon during the War of Liberation. In return the people were given iron jewellery such as brooches and finger rings, often with the inscription Gold gab ich für Eisen (I gave gold for iron), or Für das Wohl des Vaterlands (For the welfare of our country / fatherland), or with a portrait of Frederick William III of Prussia on the back. Until then iron jewellery had only been worn as a symbol of mourning (because of its black colour acquired by treating the castings with linseed cakes) and was worth too little to be alluring, but suddenly it became a symbol of patriotism and loyalty and with its obvious aesthetic appeal, became popular overnight.

Today it is highly collectable as it is rare. A lot of pieces have perished as it rusts easily. This example may have been a special commission.",,simple,0,,http://www.antiquejewellerycompany.com/shop/berlin-iron-seal-ring/,"Seals &amp; Signet Rings","Georgian (1714-1830)",sold,,
