Date,Permalink,id,Title,"Regular Price",SKU,Content,"Product Type",parent_id,Types,Periods,ajc_p_status,ajc_p_resizeable,ajc_p_ringsize
20130329,http://www.antiquejewellerycompany.com/shop/gold-cross-charm/,2039,"Gold Cross Charm",45,954C,,simple,0,Charms,"Retro (1940s)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/victorian-gold-pencil-set-with-turquoise/,2042,"Victorian Gold Pencil Set with Turquoise",125,145X,"A pretty and small pencil which was made circa 1860-1880 and can be worn on a chain with other accoutrements.",simple,0,Charms,"Victorian (1839-1901)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/gold-gondola-lamp-charm/,2046,"Gold Gondola Lamp Charm",35,296B,,simple,0,Charms,"Art Deco (1920-1935)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/gold-bell-charm-2/,2049,"Gold Bell Charm",125,281B,,simple,0,Charms,"Art Deco (1920-1935)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/bear-looking-through-the-mirror-gold-charm/,2053,"Bear Looking Through The Mirror Gold Charm",175,87W,,simple,0,Charms,"Edwardian (1901-1914)",available,,
20130329,http://www.antiquejewellerycompany.com/shop/gold-crown-top-maltese-cross-charm-with-lion-motif/,2056,"Gold Crown Top Maltese Cross Charm with Lion Motif",250,772X,,simple,0,Charms,"Edwardian (1901-1914)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/diamond-18ct-gold-pendant-on-chain/,2059,"Diamond & 18ct Gold Pendant on Chain",750,944D,"This pendant has earrings to match which are listed in the earrings section. It is in very good condition with a good bright diamond which is 40 points.",simple,0,"Lockets &amp; Pendants","Modern (1960s onwards)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/diamond-natural-pearl-rock-crystal-edwardian-heart-pendant/,2064,"Diamond, Natural Pearl & Rock Crystal Edwardian Heart Pendant",3500,947D,"A fabulous diamond set heart-shaped pendant which has a natural bouton pearl in the centre with diamonds radiating outwards. This piece embodies the best of the Belle Epoque period (1910-1920).",simple,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",available,,
20130329,http://www.antiquejewellerycompany.com/shop/edwardian-natural-pearl-rose-diamond-pendant-on-chain/,2069,"Edwardian Natural Pearl & Rose Diamond Pendant on Chain",1275,941D,"A pretty drop 18ct gold pendant which was made circa 1910 and has a large natural pearl in the centre which is surrounded by rose cut diamonds. It is very pretty on the neck as the diamonds compliment the pearl perfectly.",simple,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/edwardian-gold-moonstone-round-drops-necklace/,2074,"Edwardian Gold & Moonstone Round Drops Necklace",1275,437D,"Always popular these moonstone necklaces look so pretty on the neck. This example is particularly nice as the moonstones are graded well around the neck. It was made circa 1910 when moonstones were very in vogue and the style has not dated at all.",simple,0,Necklaces,"Edwardian (1901-1914)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/georgian-brown-agate-gold-bracelet/,2080,"Georgian Brown Agate & Gold Bracelet",975,948D,"This bracelet matches a necklace that is listed in the necklace section. It was made circa 1820 and is 15ct gold and set with lovely brown/ orange colour agates which were probably sourced from Scotland. It was made circa 1820.",simple,0,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/vauxhall-glass-burgundy-colour-regency-bracelet/,2084,"Vauxhall Glass Burgundy Colour Regency Bracelet",975,945D,"What a beautiful colour this bracelet is. It is a subtle wine red with a purply flash and looks fabulous at night. It was made circa 1820. It is backed in base metal with metal hollow rods on either side to take the elastic. The glass is hand cut faceted pieces which are unevenly cut which makes it all the more charming.",simple,0,"Bracelets &amp; Bangles","Georgian (1714-1830)",available,,
20130329,http://www.antiquejewellerycompany.com/shop/georgian-brown-agate-gold-necklace/,2088,"Georgian Brown Agate & Gold Necklace",2500,948D,"A Georgian agate necklace which was made circa 1820. It is gold and in good condition with lovely figured different brown agates. It has a bracelet to match which is in the bracelet section.",simple,0,Necklaces,"Georgian (1714-1830)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/french-18ct-gold-regency-chain/,2092,"French 18ct Gold Regency Chain",675,479B,"A very delicate and pretty French Regency period chain necklace. It is 18ct gold and was made circa 1820.",simple,0,Necklaces,"Georgian (1714-1830)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/double-drop-aquamarine-15ct-gold-edwardian-necklace/,2096,"Double Drop Aquamarine 15ct Gold Edwardian Necklace",2250,347D,"This necklace has two unequal drops which have been set with well two matched and good colour aquamarines. They have been complimented with small rubies. It was made circa 1910-20 and is 15ct gold.",simple,0,Necklaces,"Edwardian (1901-1914)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/victorian-gold-citrine-drop-brooch/,2100,"Victorian Gold & Citrine Drop Brooch",675,119B,"A good quite large Victorian gold brooch which has been set with two large citrines.  It was made circa 1860 and would have been worn as a Corsage ornament in the centre of a dress.",simple,0,Brooches,"Victorian (1839-1901)",available,,
20130329,http://www.antiquejewellerycompany.com/shop/georgian-silver-paste-stomacher-brooch-pendant/,2104,"Georgian Silver & Paste Stomacher Brooch Pendant",975,940D,"This is a large piece which was probably part of a suite of jewellery. It has survived over the years remarkably well. It was made circa 1780-1800. Georgian Paste jewellery is very collectable as it is not only beautiful but has a subtle quality about it that cannot be reproduced, and it looks terrific when worn!",simple,0,"Brooches|Lockets &amp; Pendants","Georgian (1714-1830)",sold,,
20130329,http://www.antiquejewellerycompany.com/shop/diamond-18ct-gold-stud-earrings/,2107,"Diamond 18ct Gold Stud Earrings",975,943D,"18ct yellow gold and diamond earrings, each earring set with a lively 40pt diamond.",simple,0,Earrings,"Modern (1960s onwards)",sold,,
20130328,http://www.antiquejewellerycompany.com/shop/victorian-black-enamel-rose-diamond-buckle-ring/,2111,"Victorian Black Enamel & Rose Diamond Buckle Ring",750,223D,"A smart and unusual Victorian buckle ring which looks contemporary but you won't see it anywhere else! It is 18ct gold with black enamel on the buckle and small rose diamond detail.",simple,0,Rings,"Victorian (1839-1901)",available,,"UK R, US 8 ⅝, French 59, Japanese 17"
20130328,http://www.antiquejewellerycompany.com/shop/victorian-engraved-18ct-gold-buckle-ring/,2117,"Victorian Engraved 18ct Gold Buckle Ring",675,838B/OJ,"A lovely Victorian buckle ring which looks as eye catching today as it did 150 years ago. It is beautifully engraved and in good condition.",simple,0,Rings,"Victorian (1839-1901)",sold,,"UK O ½, US 7 ¼, French 56, Japanese 14 ½"
20130328,http://www.antiquejewellerycompany.com/shop/victorian-diamond-set-18ct-gold-buckle-ring/,2122,"Victorian Diamond Set 18ct Gold Buckle Ring",825,J/J,"This is a smart buckle ring. It is set with diamonds for the notches on the belt part. It was made circa 1880 and is 18ct gold.",simple,0,Rings,"Victorian (1839-1901)",available,,"UK T, US 9 ¾, French 61, Japanese 19 ½"
20130319,http://www.antiquejewellerycompany.com/shop/turquoise-pearl-edwardian-15ct-gold-bangle/,2127,"Turquoise & Pearl Edwardian 15ct Gold Bangle",675,346D,"I love pieces such as this pretty bangle. It is 15ct gold and was made circa 1910. It is set with small turquoise and natural split pearls in flower motifs which literally mean ""Forget me not"". ",simple,0,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/edwardian-pearl-flower-clusters-15ct-gold-bangle/,2131,"Edwardian Pearl Flower Clusters 15ct Gold Bangle",675,245D,"This 15ct gold bangle came together with the turquoise flower cluster bangle which is listed in this section. It is set with natural split pearls in a pretty flower cluster design. It was made circa 1910.",simple,0,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/emerald-diamond-white-gold-bracelet/,2135,"Emerald & Diamond White Gold Bracelet",1750,954A,"This is a good looking bracelet. It is 18ct white gold and is set with square cut emeralds and diamonds. It was made in the 1970s.",simple,0,"Bracelets &amp; Bangles","Modern (1960s onwards)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/9ct-gold-wide-gate-bracelet-withpadlock-clasp/,2142,"9ct Gold Wide Gate Bracelet with Padlock Clasp",975,922D,"A good wide gate bracelet which has been engraved on some parts and left plain gold on others, which is a good contrast. It was made circa 1920.",simple,0,"Bracelets &amp; Bangles","Art Deco (1920-1935)",available,,
20130319,http://www.antiquejewellerycompany.com/shop/two-stone-diamond-drop-french-earrings/,2147,"Two Stone Diamond Drop French Earrings",1275,929D,"A pretty pair of every day diamond drop earrings. The diamonds are a very bright good colour. They were made in France circa 1900-1910.",simple,0,Earrings,"Edwardian (1901-1914)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/gold-heart-shape-locket-with-swallow-motif/,2152,"Gold Heart Shape Locket with Swallow Motif",,,"The swallow is a bird that chooses a mate for life. It is also a symbol for love and loyalty to the family. So this would make a lovely present to a loved one. It is 9ct gold and the swallow is set with seed pearls and small garnets with two flowers suspended from it's beak. It was made circa 1910.",simple,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/onyx-beaded-necklace-with-onyx-gold-clasp/,2158,"Onyx Beaded Necklace with Onyx & Gold Clasp",750,881D,"A good graded sardonyx bead necklace which has a sardonyx bead clasp with gold fittings. It was made circa 1880 in England.",simple,0,Necklaces,"Victorian (1839-1901)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/green-white-paste-silver-edwardian-pendant/,2164,"Green & White Paste Silver Edwardian Pendant",675,285D,"This is a really pretty and romantic pendant. The green and white pastes are a representation of a diamond and green garnet piece. In the Edwardian period a lot of copies of the real thing were made in silver and paste. These pieces are valuable in their own right today as they are beautifully made. The pieces are hand finished and all the pastes are hand set. They are also much cheaper, but still look the part.",simple,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",available,,
20130319,http://www.antiquejewellerycompany.com/shop/diamond-fox-head-pin/,2169,"Diamond Fox Head Pin",675,354C,"A lovely stock pin of a fox head which is studded with rose diamonds and has tiny cabochon ruby eyes. It was made circa 1910.",simple,0,"Men's Jewellery>Tie Pins","Edwardian (1901-1914)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/18ct-platinum-diamond-cluster-ring/,2174,"18ct & Platinum Diamond Cluster Ring",675,927D,"A lively diamond cluster ring which has a very bright centre stone. It was made circa 1920-30.",simple,0,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,,"UK M, US 6, French 52 ¾, Japanese 12"
20130319,http://www.antiquejewellerycompany.com/shop/diamond-shape-diamond-art-deco-ring/,2181,"Diamond Shape Diamond Art Deco Ring",675,926D,"A pretty ring which is set with small diamonds in a diamond shape top. It is 18ct gold with a platinum top and was made circa 1920-30.",,0,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)","UK Q ½, US 8 ¼, French 58 ¼, Japanese 16 ½"
20130319,http://www.antiquejewellerycompany.com/shop/diamond-sapphire-edwardian-cluster-ring/,2188,"Diamond & Sapphire Edwardian Cluster Ring",975,927D,"A pretty ring which has a good blue sapphire in the centre which is surrounded by small bright diamonds set in platinum. It was made circa 1910, and has an 18ct white gold shank.",,0,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,"UK L ½, US 5 ¾, French 52 ¼, Japanese 11 ½"
20130319,http://www.antiquejewellerycompany.com/shop/ruby-diamond-oval-cluster-ring/,2193,"Ruby & Diamond Oval Cluster Ring",1150,925D,,simple,0,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/georgian-rose-cut-diamond-cluster-ring/,2199,"Georgian Rose Cut Diamond Cluster Ring",875,180D,"An understated old mine cut Georgian diamond ring made around 1810. It has a dark subtle quality about it. The top is silver and the shank is gold, silver brings out the life in the diamonds.",simple,0,Rings,"Georgian (1714-1830)",sold,,"UK N ½, US 6 ¾, French 54 ¾, Japanese 13 ½"
20130319,http://www.antiquejewellerycompany.com/shop/red-enamel-diamond-heart-charm/,2205,"Red Enamel & Diamond Heart Charm",,,"A beautiful 18ct gold heart which has been enamelled in strawberry red and set with a diamond. It was made circa 1910.",simple,0,Charms,"Edwardian (1901-1914)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/onyx-diamond-art-deco-earstuds/,2207,"Onyx & Diamond Art Deco Earstuds",2250,921D,"A pair of Art Deco onyx and diamond square stud earrings. The diamonds are a mixture of baguette and round cuts which make a good contrast with the diamond shaped onyx plaques.",simple,0,Earrings,"Art Deco (1920-1935)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/sapphire-diamond-cluster-earstuds/,2211,"Sapphire & Diamond Cluster Earstuds",1500,932D,"White gold, sapphire and diamond cluster earrings. Mid blue sapphires are surrounded by good white diamonds. They were made between 1920-30.",simple,0,Earrings,"Art Deco (1920-1935)",sold,,
20130319,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-eagle-vinaigrette-locket/,2215,"Victorian 18ct Gold Eagle Vinaigrette Locket",1250,989C,"A rare 18ct gold vinaigrette locket which is surmounted by an eagle and mounted with a shield shape bloodstone. The grille inside is beautifully incised. It was made circa 1860.",simple,0,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
